prise,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
1295000.0,2,44.4,2,9,1.0,"Профсоюзная ул., 136к2",,,,,,,,,,,,,,,,
5350000.0,4,136.0,9,23,1.0,"пр. Невельского,  3к2",,,,,,,,,,,,,,,,
1870000.0,3,64.0,1,12,1.0,"ул. Красных Зорь,  55",,,,,,,,,,,,,,,,
2610000.0,2,51.7,7,10,1.0,"Стремянный пер.,  2",,,,,,,,,,,,,,,,
999900.0,1,34.3,8,12,1.0,"Бирюлёвская ул.,  58к3",,,,,,,,,,,,,,,,
2150000.0,2,58.3,8,17,1.0,"Полярная ул.,  9к2",,,,,,,,,,,,,,,,
1690000.0,2,55.0,9,15,1.0,"6-я Радиальная ул., 5к3",,,,,,,,,,,,,,,,
627600.0,1,19.0,1,5,0.0,"Ухтомская ул.,  16к1",,,,,,,,,,,,,,,,
1500000.0,2,51.4,6,17,1.0,"Боровское ш.,  44",,,,,,,,,,,,,,,,
3699000.0,3,94.0,24,35,1.0,"Фестивальная ул.,  29",,,,,,,,,,,,,,,,
1750000.0,1,35.0,2,4,0.0,"Каланчёвская ул.,  32",,,,,,,,,,,,,,,,
1220000.0,2,61.0,4,20,1.0,"6-я Радиальная ул.,  7/1к1",,,,,,,,,,,,,,,,
1850000.0,2,40.6,3,6,1.0,"Новорязанская ул.,  2/7",,,,,,,,,,,,,,,,
1350000.0,2,52.0,4,12,1.0,"ул. Тёплый Стан,  25к6",,,,,,,,,,,,,,,,
1290000.0,1,31.8,3,12,1.0,"Аргуновская ул.,  16",,,,,,,,,,,,,,,,
2150000.0,1,34.0,5,8,1.0,"Стремянный пер.,  35",,,,,,,,,,,,,,,,
2000000.0,2,48.0,9,20,1.0,"Нагатинская наб.,  14к1",,,,,,,,,,,,,,,,
3300000.0,2,95.4,15,18,1.0,"ул. Лобачевского,  52к1",,,,,,,,,,,,,,,,
980000.0,1,39.2,11,12,1.0,"ул. Академика Янгеля,  14к9",,,,,,,,,,,,,,,,
1800000.0,3,62.4,3,12,1.0,"ул. Корнейчука,  51Б",,,,,,,,,,,,,,,,
1630000.0,3,56.6,2,9,1.0,"Аргуновская ул.,  4",,,,,,,,,,,,,,,,
3970000.0,4,101.7,20,22,1.0,"Маломосковская ул.,  21к3",,,,,,,,,,,,,,,,
1040000.0,1,36.7,15,16,1.0,"Новочеркасский б-р,  30",,,,,,,,,,,,,,,,
2600000.0,4,89.0,24,25,1.0,"жилой комплекс Саларьево Парк, 1",,,,,,,,,,,,,,,,
1635000.0,3,65.0,10,12,1.0,"Череповецкая ул.,  5/14",,,,,,,,,,,,,,,,
950000.0,1,37.0,5,9,1.0,"ул. Подольских Курсантов,  6к3",,,,,,,,,,,,,,,,
1550000.0,2,51.0,4,22,1.0,"1-й Грайвороновский пр.,  13к1",,,,,,,,,,,,,,,,
1130000.0,1,41.2,3,14,1.0,"Курганская ул.,  4",,,,,,,,,,,,,,,,
1420000.0,2,53.0,2,12,1.0,"ул. Софьи Ковалевской,  12к3",,,,,,,,,,,,,,,,
1750000.0,2,48.0,5,27,1.0,"Перовское ш.,  2к2",,,,,,,,,,,,,,,,
1450000.0,2,52.5,4,12,1.0,"ул. Ивана Франко,  38к1",,,,,,,,,,,,,,,,
1634000.0,2,56.1,12,33,1.0,"ул. Михайлова,  30Ак2",,,,,,,,,,,,,,,,
1900000.0,2,36.4,2,8,1.0,"ул. Крупской,  8к2",,,,,,,,,,,,,,,,
2220000.0,3,77.1,4,25,1.0,"Саларьевская ул.,  16к3",,,,,,,,,,,,,,,,
2050000.0,2,56.4,10,17,1.0,"ул. Островитянова,  25к1",,,,,,,,,,,,,,,,
565000.0,1,15.0,1,5,0.0,"3-й Красносельский пер.,  7",,,,,,,,,,,,,,,,
2290000.0,Св,58.0,2,9,1.0,"Гончарный пр.,  6с1А",,,,,,,,,,,,,,,,
2150000.0,3,69.5,23,25,1.0,"Муравская ул.,  38к2",,,,,,,,,,,,,,,,
328400.0,1,18.7,1,9,1.0,"Зарайская ул.,  35",,,,,,,,,,,,,,,,
1020000.0,1,32.5,4,9,1.0,"ул. Маршала Тухачевского,  38к1",,,,,,,,,,,,,,,,
1000000.0,1,35.6,1,12,1.0,"Весёлая ул.,  16",,,,,,,,,,,,,,,,
1500000.0,3,80.0,22,23,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 23к2",,,,,,,,,,,,,,,,
1170000.0,3,73.3,5,25,1.0,"пос. Битца, жилой комплекс Южная Битца, Парковая ул.,  1",,,,,,,,,,,,,,,,
2250000.0,2,49.0,6,9,1.0,"Причальный пр.,  8к1",,,,,,,,,,,,,,,,
1290000.0,1,39.4,7,14,1.0,"Балтийская ул.,  15",,,,,,,,,,,,,,,,
980000.0,1,39.0,3,14,1.0,"Лермонтовский пр-т,  6",,,,,,,,,,,,,,,,
2599900.0,4,110.4,1,12,1.0,"Щукинская ул.,  12к1",,,,,,,,,,,,,,,,
1230000.0,3,51.0,3,9,1.0,"Клинская ул.,  21",,,,,,,,,,,,,,,,
3090000.0,3,86.4,15,24,1.0,"Чоботовская ул.,  2к3",,,,,,,,,,,,,,,,
17000000.0,7,234.7,26,27,1.0,"Староватутинский пр.,  17",,,,,,,,,,,,,,,,
2269000.0,3,65.1,2,5,1.0,"ул. Маршала Бирюзова,  22к1",,,,,,,,,,,,,,,,
2800000.0,3,74.4,5,25,1.0,"2-й Сетуньский пр.,  11",,,,,,,,,,,,,,,,
1270000.0,1,39.9,7,12,1.0,"Перовская ул.,  39к3",,,,,,,,,,,,,,,,
3980000.0,3,140.2,5,59,1.0,"пр-т Мира,  188Бк3",,,,,,,,,,,,,,,,
1180000.0,1,35.0,8,12,1.0,"Каспийская ул.,  2/1",,,,,,,,,,,,,,,,
1000000.0,1,40.0,22,22,1.0,"ул. Поляны, 7",,,,,,,,,,,,,,,,
2790000.0,2,58.6,4,17,1.0,"Ковров пер.,  4к2",,,,,,,,,,,,,,,,
950000.0,1,36.0,5,17,1.0,"Загорьевская ул.,  21к1",,,,,,,,,,,,,,,,
1350000.0,2,75.2,7,16,1.0,"рп. Боброво, Крымская ул.,  5",,,,,,,,,,,,,,,,
3950000.0,3,103.0,11,18,1.0,"ул. Мельникова, 3к5",,,,,,,,,,,,,,,,
1550000.0,1,38.7,4,31,1.0,"Газгольдерная ул.,  10",,,,,,,,,,,,,,,,
1000000.0,1,20.0,2,5,0.0,"ул. Спиридоновка,  27/24",,,,,,,,,,,,,,,,
800000.0,1,22.5,5,9,1.0,"Миллионная ул.,  13к1",,,,,,,,,,,,,,,,
3650000.0,2,69.0,27,28,1.0,"Береговой пр.,  1Б",,,,,,,,,,,,,,,,
1550000.0,3,69.5,1,12,1.0,"Смирновская ул.,  3",,,,,,,,,,,,,,,,
800000.0,1,34.5,2,16,1.0,"2-я Мелитопольская ул.,  7к1",,,,,,,,,,,,,,,,
1000000.0,1,22.0,2,6,0.0,"ул. Арбат,  29",,,,,,,,,,,,,,,,
1270000.0,3,76.0,3,17,1.0,"рп. Дрожжино, Новое ш.,  11",,,,,,,,,,,,,,,,
1970000.0,3,71.6,8,17,1.0,"Крылатская ул.,  31к1",,,,,,,,,,,,,,,,
1210000.0,2,53.9,7,17,1.0,"ул. Шолохова,  10",,,,,,,,,,,,,,,,
1200000.0,2,35.6,6,25,1.0,"квартал № 100, 1к3",,,,,,,,,,,,,,,,
2250000.0,2,64.3,13,17,1.0,"ул. Гурьянова,  8к1",,,,,,,,,,,,,,,,
7400000.0,4,138.0,15,25,1.0,"Зоологическая ул.,  22",,,,,,,,,,,,,,,,
1570000.0,2,40.4,10,12,1.0,"ул. Винокурова,  17к4",,,,,,,,,,,,,,,,
800000.0,1,30.4,5,5,1.0,"Ангарская ул.,  43",,,,,,,,,,,,,,,,
1190000.0,1,32.0,4,5,1.0,"Весёлая ул.,  33к7",,,,,,,,,,,,,,,,
1592000.0,1,29.6,6,6,0.0,"ул. Фридриха Энгельса,  3-5с1",,,,,,,,,,,,,,,,
1599000.0,2,52.5,16,16,1.0,"ул. Маршала Рыбалко,  4кГ",,,,,,,,,,,,,,,,
1610000.0,2,53.1,4,17,1.0,"ул. Островитянова,  53к1",,,,,,,,,,,,,,,,
2340000.0,3,93.1,4,5,1.0,"Измайловская пл.,  9к1",,,,,,,,,,,,,,,,
1060000.0,2,40.0,10,12,1.0,"Шатурская ул.,  10",,,,,,,,,,,,,,,,
2190000.0,3,85.3,9,18,1.0,"Ясный пр.,  18",,,,,,,,,,,,,,,,
1280000.0,2,34.0,6,9,1.0,"2-я Новоостанкинская ул.,  27",,,,,,,,,,,,,,,,
5490000.0,3,107.0,6,24,1.0,"2-я Филёвская ул.,  8",,,,,,,,,,,,,,,,
969000.0,1,38.3,16,17,1.0,"Дмитровское ш.,  169к1",,,,,,,,,,,,,,,,
1265000.0,2,52.0,14,14,1.0,Агентство,,,,,,,,,,,,,,,,
450000.0,1,11.1,2,8,0.0,"Бутырская ул.,  53к3",,,,,,,,,,,,,,,,
1180000.0,2,39.0,10,12,1.0,"Широкая ул.,  1к3",,,,,,,,,,,,,,,,
2350000.0,1,42.5,26,41,1.0,"Шелепихинская наб.,  34к7",,,,,,,,,,,,,,,,
1999000.0,2,60.0,2,14,1.0,"ул. Космонавта Волкова,  29к1",,,,,,,,,,,,,,,,
959000.0,1,23.4,7,23,0.0,"ул. Авиаторов,  1",,,,,,,,,,,,,,,,
1800000.0,1,36.2,12,18,1.0,"Берёзовая аллея,  17к2",,,,,,,,,,,,,,,,
3400000.0,3,72.0,5,21,1.0,ЖК «Царская площадь»,,,,,,,,,,,,,,,,
3050000.0,3,64.2,11,14,1.0,"Большая Филёвская ул., 4",,,,,,,,,,,,,,,,
2270000.0,3,51.1,3,9,1.0,"3-я Сокольническая ул.,  1",,,,,,,,,,,,,,,,
2200000.0,3,57.0,11,15,1.0,"Автозаводская ул.,  23с120",,,,,,,,,,,,,,,,
2690000.0,3,77.1,22,22,1.0,"Чертановская ул.,  9к3",,,,,,,,,,,,,,,,
2600000.0,3,78.9,6,25,1.0,"Аминьевское ш.,  4Дк1",,,,,,,,,,,,,,,,
2200000.0,2,50.0,4,12,1.0,"ул. Острякова,  5",,,,,,,,,,,,,,,,
4890000.0,4,118.0,26,41,1.0,"Шмитовский пр.,  39",,,,,,,,,,,,,,,,
1359000.0,1,43.9,4,18,1.0,"6-я Радиальная ул.,  7/6к3",,,,,,,,,,,,,,,,
970000.0,1,35.0,4,12,1.0,"Сколковское ш.,  14",,,,,,,,,,,,,,,,
1035000.0,1,24.5,3,33,0.0,"Амурская ул.,  1Ак3",,,,,,,,,,,,,,,,
1420000.0,1,37.0,4,17,1.0,"Симферопольский б-р, 24к5",,,,,,,,,,,,,,,,
3999000.0,3,107.8,9,23,1.0,"Севастопольский пр-т,  28к3",,,,,,,,,,,,,,,,
3599000.0,2,63.0,1,8,1.0,"Чистопрудный б-р,  12к2",,,,,,,,,,,,,,,,
2400000.0,3,77.4,21,33,1.0,"ул. Михайлова,  30Ак1",,,,,,,,,,,,,,,,
1425000.0,2,45.4,6,9,1.0,"Широкая ул.,  2к1",,,,,,,,,,,,,,,,
1610000.0,1,18.0,2,6,0.0,"Тверская ул.,  12с8",,,,,,,,,,,,,,,,
223900.0,1,25.5,1,5,1.0,"Погонный пр.,  23к2",,,,,,,,,,,,,,,,
2980000.0,3,90.1,2,13,1.0,"ул. Михайлова,  30Ак4",,,,,,,,,,,,,,,,
3200000.0,3,61.8,11,20,1.0,"Ленинградское ш.,  69к2",,,,,,,,,,,,,,,,
1950000.0,2,45.0,2,9,1.0,"пр-т Мира,  97",,,,,,,,,,,,,,,,
2400000.0,2,47.1,8,24,1.0,"пр. Невельского,  1к1",,,,,,,,,,,,,,,,
850000.0,1,41.0,1,2,1.0,"Вольная ул.,  25",,,,,,,,,,,,,,,,
800000.0,1,41.0,1,9,1.0,"пос. Поведники, 13",,,,,,,,,,,,,,,,
890000.0,1,37.8,12,17,1.0,"Лухмановская ул.,  29",,,,,,,,,,,,,,,,
1350000.0,2,42.6,4,5,1.0,"Стандартная ул.,  9к2",,,,,,,,,,,,,,,,
1120000.0,2,43.6,3,9,1.0,"Снайперская ул.,  13",,,,,,,,,,,,,,,,
1420000.0,1,38.8,16,17,1.0,"ул. Островитянова,  5к1",,,,,,,,,,,,,,,,
1080000.0,1,32.1,5,9,1.0,"Перекопская ул.,  22к1",,,,,,,,,,,,,,,,
2150000.0,4,75.3,2,14,1.0,"Фруктовая ул.,  8к2",,,,,,,,,,,,,,,,
2650000.0,3,76.7,12,15,1.0,"Саларьевская ул.,  9",,,,,,,,,,,,,,,,
1400000.0,3,59.2,8,9,1.0,"Краснодонская ул.,  34",,,,,,,,,,,,,,,,
1600000.0,3,64.0,2,12,1.0,"пр. Шокальского,  18Б",,,,,,,,,,,,,,,,
1070000.0,1,29.7,4,9,1.0,"Кленовый б-р,  5",,,,,,,,,,,,,,,,
1450000.0,2,52.7,3,12,1.0,"ул. Академика Бакулева,  2",,,,,,,,,,,,,,,,
1170000.0,2,38.3,10,12,1.0,"Утренняя ул.,  18к1",,,,,,,,,,,,,,,,
860000.0,1,18.2,1,7,0.0,"ул. Клары Цеткин,  18",,,,,,,,,,,,,,,,
2700000.0,1,27.1,7,17,1.0,"1-я ул. Ямского Поля,  1к1",,,,,,,,,,,,,,,,
1150000.0,1,37.2,9,17,1.0,"Митинская ул.,  44",,,,,,,,,,,,,,,,
1560000.0,2,51.0,3,33,1.0,"Клинская ул.,  2Ак7",,,,,,,,,,,,,,,,
850000.0,1,20.6,13,22,1.0,"Ленинский пр-т,  158",,,,,,,,,,,,,,,,
3500000.0,3,72.3,4,5,1.0,"Краснопролетарская ул.,  35",,,,,,,,,,,,,,,,
2100000.0,2,57.0,20,22,1.0,"ул. Красная Сосна,  3",,,,,,,,,,,,,,,,
990000.0,1,33.3,6,9,1.0,"Сумская ул.,  12к3",,,,,,,,,,,,,,,,
1070000.0,1,26.8,1,9,1.0,"2-я Филёвская ул.,  5к3",,,,,,,,,,,,,,,,
1510000.0,1,33.2,3,6,0.0,"Плетешковский пер.,  8с2",,,,,,,,,,,,,,,,
1335000.0,2,57.0,4,14,1.0,"жилой комплекс Скандинавия, ул. Эдварда Грига,  18к4",,,,,,,,,,,,,,,,
2495000.0,2,68.6,8,11,1.0,"пр-т Мира,  122",,,,,,,,,,,,,,,,
975000.0,1,38.5,14,14,1.0,"ул. Дмитриевского,  23",,,,,,,,,,,,,,,,
900000.0,1,35.4,8,10,1.0,"Южнобутовская ул., 133",,,,,,,,,,,,,,,,
420000.0,1,16.0,1,2,0.0,"Вольная ул.,  25с4",,,,,,,,,,,,,,,,
1800000.0,4,76.2,1,14,1.0,"ул. Академика Варги,  5",,,,,,,,,,,,,,,,
1330000.0,2,61.0,11,23,1.0,"ул. Авиаконструктора Петлякова,  31",,,,,,,,,,,,,,,,
1599000.0,2,40.0,9,9,1.0,"ул. Новаторов,  40к14",,,,,,,,,,,,,,,,
1460000.0,2,54.3,9,16,1.0,"Можайское ш.,  37",,,,,,,,,,,,,,,,
700000.0,1,15.1,2,3,0.0,"ул. Короленко,  5А",,,,,,,,,,,,,,,,
2599900.0,2,70.0,6,17,1.0,"Можайское ш.,  45к1",,,,,,,,,,,,,,,,
7300000.0,3,102.0,2,7,1.0,"Лазоревый пр.,  3",,,,,,,,,,,,,,,,
2900000.0,3,83.0,7,22,1.0,"ул. Героев Панфиловцев,  5",,,,,,,,,,,,,,,,
850000.0,1,38.8,9,15,1.0,"с. Немчиновка, ул. Связистов,  9",,,,,,,,,,,,,,,,
1300000.0,1,39.0,1,16,1.0,"Братиславская ул.,  6к1",,,,,,,,,,,,,,,,
490000.0,1,25.9,8,14,0.0,"Балтийская ул.,  15",,,,,,,,,,,,,,,,
2439000.0,3,80.2,4,36,1.0,"пр-т 60-летия Октября,  17",,,,,,,,,,,,,,,,
3274000.0,2,53.5,3,8,1.0,"пер. Сивцев Вражек,  15/25",,,,,,,,,,,,,,,,
1435200.0,2,53.0,9,24,1.0,"Рублёвское ш.,  70к5",,,,,,,,,,,,,,,,
1130000.0,1,31.3,7,9,1.0,"Дербеневская наб.,  13/17к1",,,,,,,,,,,,,,,,
1400000.0,2,40.0,5,12,1.0,"Партизанская ул.,  43",,,,,,,,,,,,,,,,
790000.0,1,26.0,3,7,0.0,"Нижегородская ул.,  32с3",,,,,,,,,,,,,,,,
1050000.0,1,30.3,3,5,1.0,"ул. Симоновский Вал,  20к2",,,,,,,,,,,,,,,,
1040000.0,1,34.9,14,22,1.0,"Большой Волоколамский пр.,  23",,,,,,,,,,,,,,,,
1860000.0,3,73.3,11,16,1.0,"Варшавское ш.,  143к3",,,,,,,,,,,,,,,,
1350000.0,1,49.3,17,26,1.0,"ул. Самуила Маршака,  13",,,,,,,,,,,,,,,,
340000.0,1,27.0,1,14,0.0,"8-я ул. Текстильщиков,  10",,,,,,,,,,,,,,,,
730000.0,1,19.0,4,24,0.0,Апартаменты бизнес-класса «Измайловский Парк»,,,,,,,,,,,,,,,,
1110000.0,2,37.1,2,9,1.0,"Малая Юшуньская ул.,  6к3",,,,,,,,,,,,,,,,
4550000.0,4,89.4,56,59,1.0,"Дмитровский пр.,  1",,,,,,,,,,,,,,,,
860000.0,1,35.0,2,9,1.0,"Норильская ул.,  5",,,,,,,,,,,,,,,,
1330000.0,2,44.0,5,9,1.0,"5-я Кожуховская ул.,  22к1",,,,,,,,,,,,,,,,
1050000.0,1,39.0,2,17,1.0,"ул. Липчанского,  4",,,,,,,,,,,,,,,,
1750000.0,3,79.2,1,5,1.0,"ул. Фабрициуса,  40",,,,,,,,,,,,,,,,
1215000.0,3,76.0,17,25,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 20к2",,,,,,,,,,,,,,,,
1010000.0,1,39.9,6,24,1.0,"Лухмановская ул.,  22",,,,,,,,,,,,,,,,
490000.0,1,25.9,8,14,0.0,"Балтийская ул.,  15",,,,,,,,,,,,,,,,
2439000.0,3,80.2,4,36,1.0,"пр-т 60-летия Октября,  17",,,,,,,,,,,,,,,,
3274000.0,2,53.5,3,8,1.0,"пер. Сивцев Вражек,  15/25",,,,,,,,,,,,,,,,
1435200.0,2,53.0,9,24,1.0,"Рублёвское ш.,  70к5",,,,,,,,,,,,,,,,
1130000.0,1,31.3,7,9,1.0,"Дербеневская наб.,  13/17к1",,,,,,,,,,,,,,,,
1400000.0,2,40.0,5,12,1.0,"Партизанская ул.,  43",,,,,,,,,,,,,,,,
790000.0,1,26.0,3,7,0.0,"Нижегородская ул.,  32с3",,,,,,,,,,,,,,,,
1050000.0,1,30.3,3,5,1.0,"ул. Симоновский Вал,  20к2",,,,,,,,,,,,,,,,
1040000.0,1,34.9,14,22,1.0,"Большой Волоколамский пр.,  23",,,,,,,,,,,,,,,,
1860000.0,3,73.3,11,16,1.0,"Варшавское ш.,  143к3",,,,,,,,,,,,,,,,
1350000.0,1,49.3,17,26,1.0,"ул. Самуила Маршака,  13",,,,,,,,,,,,,,,,
340000.0,1,27.0,1,14,0.0,"8-я ул. Текстильщиков,  10",,,,,,,,,,,,,,,,
9650000.0,4,137.9,5,6,1.0,"ул. Арбат,  29",,,,,,,,,,,,,,,,
3700000.0,3,76.9,7,20,1.0,"ул. Эльдара Рязанова,  4",,,,,,,,,,,,,,,,
2800000.0,3,65.0,18,21,1.0,"ул. Мнёвники,  5",,,,,,,,,,,,,,,,
1350000.0,2,53.3,16,17,1.0,"Чертановская ул.,  48к2",,,,,,,,,,,,,,,,
900000.0,1,32.0,8,9,1.0,"Юрьевская ул.,  11",,,,,,,,,,,,,,,,
6514200.0,3,98.9,7,25,1.0,"ул. Янковского,  1к1",,,,,,,,,,,,,,,,
3200000.0,3,64.0,5,25,1.0,"Береговой пр.,  5Ак7",,,,,,,,,,,,,,,,
1335000.0,2,46.6,10,14,1.0,"пр. Шокальского,  65к2",,,,,,,,,,,,,,,,
1330000.0,3,60.0,6,9,1.0,"Тайнинская ул.,  26",,,,,,,,,,,,,,,,
515000.0,1,24.0,1,1,0.0,"ул. Ибрагимова,  35с2",,,,,,,,,,,,,,,,
1199000.0,1,38.0,7,22,1.0,"6-я Радиальная ул.,  7/6к2",,,,,,,,,,,,,,,,
630000.0,1,15.6,5,8,0.0,"Электрозаводская ул.,  14с1",,,,,,,,,,,,,,,,
1020000.0,2,44.1,1,9,1.0,"ул. Островитянова,  39",,,,,,,,,,,,,,,,
2500000.0,3,66.5,2,19,1.0,"Дмитровское ш.,  107Ак3",,,,,,,,,,,,,,,,
390000.0,1,13.3,1,9,1.0,"ул. Маршала Неделина,  32к1",,,,,,,,,,,,,,,,
1660000.0,2,38.8,8,12,1.0,"Кленовый б-р,  17к1",,,,,,,,,,,,,,,,
3218500.0,3,79.6,9,9,1.0,"ул. Пресненский Вал,  30",,,,,,,,,,,,,,,,
1463000.0,1,29.6,3,4,0.0,"Старая Басманная ул.,  12с2",,,,,,,,,,,,,,,,
3800000.0,2,72.0,10,16,1.0,"Донская ул.,  14",,,,,,,,,,,,,,,,
1390000.0,2,44.3,9,9,1.0,"ул. Подольских Курсантов,  12к1",,,,,,,,,,,,,,,,
340000.0,1,12.0,5,6,0.0,"Гостиничный пр.,  8к1",,,,,,,,,,,,,,,,
1360000.0,1,40.0,7,18,1.0,"Большая Академическая ул.,  73к3",,,,,,,,,,,,,,,,
950000.0,1,38.0,6,17,1.0,"ул. Авиаконструктора Петлякова,  7",,,,,,,,,,,,,,,,
328400.0,1,18.7,1,9,1.0,"Зарайская ул.,  35",,,,,,,,,,,,,,,,
2880000.0,3,94.0,19,24,1.0,"2-й пер. Петра Алексеева,  5",,,,,,,,,,,,,,,,
1359000.0,2,58.0,6,14,1.0,"Изюмская ул.,  57к2",,,,,,,,,,,,,,,,
850000.0,2,55.3,6,9,1.0,"Планетная ул., 2",,,,,,,,,,,,,,,,
825000.0,1,31.6,5,21,0.0,"Востряковское ш.,  7с3",,,,,,,,,,,,,,,,
1399000.0,2,52.0,12,14,1.0,"Новоорловская ул.,  8к2",,,,,,,,,,,,,,,,
6514200.0,3,98.9,7,25,1.0,"ул. Янковского,  1к1",,,,,,,,,,,,,,,,
3200000.0,3,64.0,5,25,1.0,"Береговой пр.,  5Ак7",,,,,,,,,,,,,,,,
1335000.0,2,46.6,10,14,1.0,"пр. Шокальского,  65к2",,,,,,,,,,,,,,,,
1330000.0,3,60.0,6,9,1.0,"Тайнинская ул.,  26",,,,,,,,,,,,,,,,
515000.0,1,24.0,1,1,0.0,"ул. Ибрагимова,  35с2",,,,,,,,,,,,,,,,
1199000.0,1,38.0,7,22,1.0,"6-я Радиальная ул.,  7/6к2",,,,,,,,,,,,,,,,
630000.0,1,15.6,5,8,0.0,"Электрозаводская ул.,  14с1",,,,,,,,,,,,,,,,
1020000.0,2,44.1,1,9,1.0,"ул. Островитянова,  39",,,,,,,,,,,,,,,,
2500000.0,3,66.5,2,19,1.0,"Дмитровское ш.,  107Ак3",,,,,,,,,,,,,,,,
390000.0,1,13.3,1,9,1.0,"ул. Маршала Неделина,  32к1",,,,,,,,,,,,,,,,
1660000.0,2,38.8,8,12,1.0,"Кленовый б-р,  17к1",,,,,,,,,,,,,,,,
3218500.0,3,79.6,9,9,1.0,"ул. Пресненский Вал,  30",,,,,,,,,,,,,,,,
1463000.0,1,29.6,3,4,0.0,"Старая Басманная ул.,  12с2",,,,,,,,,,,,,,,,
3800000.0,2,72.0,10,16,1.0,"Донская ул.,  14",,,,,,,,,,,,,,,,
1390000.0,2,44.3,9,9,1.0,"ул. Подольских Курсантов,  12к1",,,,,,,,,,,,,,,,
340000.0,1,12.0,5,6,0.0,"Гостиничный пр.,  8к1",,,,,,,,,,,,,,,,
1360000.0,1,40.0,7,18,1.0,"Большая Академическая ул.,  73к3",,,,,,,,,,,,,,,,
950000.0,1,38.0,6,17,1.0,"ул. Авиаконструктора Петлякова,  7",,,,,,,,,,,,,,,,
328400.0,1,18.7,1,9,1.0,"Зарайская ул.,  35",,,,,,,,,,,,,,,,
2880000.0,3,94.0,19,24,1.0,"2-й пер. Петра Алексеева,  5",,,,,,,,,,,,,,,,
1359000.0,2,58.0,6,14,1.0,"Изюмская ул.,  57к2",,,,,,,,,,,,,,,,
850000.0,2,55.3,6,9,1.0,"Планетная ул., 2",,,,,,,,,,,,,,,,
825000.0,1,31.6,5,21,0.0,"Востряковское ш.,  7с3",,,,,,,,,,,,,,,,
1399000.0,2,52.0,12,14,1.0,"Новоорловская ул.,  8к2",,,,,,,,,,,,,,,,
1650000.0,3,78.3,1,14,1.0,"Волжский б-р,  13",,,,,,,,,,,,,,,,
1750000.0,2,44.8,4,9,1.0,"ул. Симоновский Вал, 13к1",,,,,,,,,,,,,,,,
1016880.0,2,61.5,16,45,1.0,"Михневская ул.,  8",,,,,,,,,,,,,,,,
4580000.0,2,60.0,2,37,1.0,"Ленинградский пр-т,  37/5",,,,,,,,,,,,,,,,
1300000.0,1,40.8,2,12,1.0,"Доброслободская ул.,  4",,,,,,,,,,,,,,,,
1499000.0,1,33.0,3,5,1.0,"Башиловская ул.,  10",,,,,,,,,,,,,,,,
540000.0,1,30.8,3,6,0.0,"Варшавское ш.,  125с1",,,,,,,,,,,,,,,,
978000.0,1,38.5,6,17,1.0,"Новомарьинская ул.,  34",,,,,,,,,,,,,,,,
1077700.0,1,29.0,2,6,0.0,"ул. Красина,  7с1",,,,,,,,,,,,,,,,
850000.0,2,37.7,1,9,1.0,"Балаклавский пр-т,  24к2",,,,,,,,,,,,,,,,
800000.0,2,40.7,5,5,1.0,"1-й Грайвороновский пр.,  2А",,,,,,,,,,,,,,,,
1520000.0,2,56.9,6,37,1.0,"Амурская ул.,  1Ак1",,,,,,,,,,,,,,,,
1850000.0,2,57.2,2,20,1.0,"Линейный пр.,  8А",,,,,,,,,,,,,,,,
1000000.0,2,44.0,1,9,1.0,"Саратовская ул.,  9",,,,,,,,,,,,,,,,
2819300.0,1,48.8,8,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
1340000.0,1,41.8,29,29,1.0,"ул. Константина Федина,  13",,,,,,,,,,,,,,,,
1080000.0,2,54.0,5,17,1.0,"2-я Мелитопольская ул.,  15",,,,,,,,,,,,,,,,
1220000.0,2,46.0,7,9,1.0,"Открытое ш.,  25к4",,,,,,,,,,,,,,,,
2515000.0,3,80.7,3,8,1.0,"Бутырская ул.,  86А",,,,,,,,,,,,,,,,
995000.0,1,27.5,14,22,0.0,"Большой Волоколамский пр.,  23",,,,,,,,,,,,,,,,
1300000.0,1,38.0,14,14,1.0,"Мосфильмовская ул.,  43/40",,,,,,,,,,,,,,,,
480010.0,1,14.1,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
1420000.0,1,22.3,2,4,0.0,"ул. Большая Дмитровка,  7/5с3",,,,,,,,,,,,,,,,
595000.0,1,27.5,2,18,0.0,"6-я Радиальная ул.,  7/6к3",,,,,,,,,,,,,,,,
1700000.0,1,47.2,19,26,1.0,"Кронштадтский б-р,  6к2",,,,,,,,,,,,,,,,
1196600.0,1,45.9,22,47,1.0,"Дмитровское ш.,  вл89",,,,,,,,,,,,,,,,
1016880.0,2,61.5,16,45,1.0,"Михневская ул.,  8",,,,,,,,,,,,,,,,
4580000.0,2,60.0,2,37,1.0,"Ленинградский пр-т,  37/5",,,,,,,,,,,,,,,,
1300000.0,1,40.8,2,12,1.0,"Доброслободская ул.,  4",,,,,,,,,,,,,,,,
1499000.0,1,33.0,3,5,1.0,"Башиловская ул.,  10",,,,,,,,,,,,,,,,
